[2023-08-21 09:13:17,872] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:11:06,844] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:11:06,993] NC2 02: Verify error message is displayed
[2023-08-21 13:11:07,080] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:11:07,240] NC3 02: Verify error message is displayed
[2023-08-21 13:11:07,327] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:11:07,477] N4 02: Verify error message is displayed
[2023-08-21 13:11:07,558] N5 01: Enter to Address value ''
[2023-08-21 13:11:07,693] N5 02: Press tab key to next field
[2023-08-21 13:11:07,742] N5 03: Verify error message is displayed
[2023-08-21 13:11:07,821] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:11:07,976] N6 02: Verify error message is displayed
[2023-08-21 13:11:08,057] N8 01: Enter to City value ''
[2023-08-21 13:11:08,185] N8 02: Press tab to navigate next field
[2023-08-21 13:11:08,234] N8 03: Verify error message is displayed
[2023-08-21 13:11:08,315] N9 01: Enter to City value '213123123'
[2023-08-21 13:11:08,445] N9 02: Verify error message is displayed
[2023-08-21 13:11:08,533] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:11:08,679] N10 02: Verify error message is displayed
[2023-08-21 13:11:08,766] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:11:08,917] N11 02: Verify error message is displayed
[2023-08-21 13:11:08,999] N12 01: Enter to State value ''
[2023-08-21 13:11:09,134] N12 02: Press tab to navigate next field
[2023-08-21 13:11:09,180] N12 03: Verify error message is displayed
[2023-08-21 13:11:09,264] N13 01: Enter to State value '123123123123'
[2023-08-21 13:11:09,399] N13 02: Verify error message is displayed
[2023-08-21 13:11:09,465] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:11:09,609] N14 02: Verify error message is displayed
[2023-08-21 13:11:09,713] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:11:09,858] N15 02: Verify error message is displayed
[2023-08-21 13:11:09,946] N16 01: Enter to PIN value ''
[2023-08-21 13:11:10,098] N16 02: Press Tab to navigate next field
[2023-08-21 13:11:10,143] N16 02: Verify error message is displayed
[2023-08-21 13:11:10,225] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:11:10,357] N17 02: Verify error message is displayed
[2023-08-21 13:11:10,448] N18 01: Enter to PIN value '12345'
[2023-08-21 13:11:10,585] N18 02: Verify error message is displayed
[2023-08-21 13:11:10,674] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:11:10,804] N19 02: Verify error message is displayed
[2023-08-21 13:11:10,889] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:11:11,018] NC20 02: Verify error message is displayed
[2023-08-21 13:11:11,089] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:11:11,215] NC21 02: Verify error message is displayed
[2023-08-21 13:11:11,291] NC22 01: Enter to Telephone value ''
[2023-08-21 13:11:11,409] NC22 02: Press Tab to navigate next field
[2023-08-21 13:11:11,458] NC22 03: Verify error message is displayed
[2023-08-21 13:11:11,540] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:11:11,677] NC23 02: Verify error message is displayed
[2023-08-21 13:11:11,739] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:11:11,870] NC24 02: Verify error message is displayed
[2023-08-21 13:11:11,952] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:11:12,082] NC25 02: Verify error message is displayed
[2023-08-21 13:11:12,170] NC26 01: Enter to Email value ''
[2023-08-21 13:11:12,307] NC26 01: Press Tab to navigate next field
[2023-08-21 13:11:12,352] NC26 03: Verify error message is displayed
[2023-08-21 13:11:12,433] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:11:12,564] NC27 02: Verify error message is displayed
[2023-08-21 13:11:12,650] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:11:12,782] NC29 02: Verify error message is displayed
[2023-08-21 13:11:12,865] NC31 01: Enter to Customer Name value is: 'Benito Ruecker'
[2023-08-21 13:11:13,000] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:11:13,150] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:11:13,366] NC31 04: Enter to Address value is: '2395 Jacobs Lock'
[2023-08-21 13:11:13,512] NC31 05: Enter to City value is: 'Veroniqueville'
[2023-08-21 13:11:13,650] NC31 06: Enter to State value is: 'Mississippi'
[2023-08-21 13:11:13,792] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:11:13,941] NC31 08: Enter to Mobile Phone Number value is: '3331436124'
[2023-08-21 13:11:14,100] NC31 09: Enter to Email value is: 'milagro.pouros@yahoo.com'
[2023-08-21 13:11:14,255] NC31 10: Enter to Email value is: 'kw85f5hgzp'
[2023-08-21 13:11:14,425] NC31 11: Click to submit button
[2023-08-21 13:11:15,617] NC31 12: Get Customer ID
[2023-08-21 13:11:15,765] NC31 13: Customer ID value is: 53138
[2023-08-21 13:11:15,768] OS name = windows 10
[2023-08-21 13:11:15,768] Driver instance name = chromedriver: chrome on windows (49d3e9ae85a840ad27bfd1b02055c2d0)
[2023-08-21 13:12:48,432] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:12:54,514] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:12:54,756] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:12:54,923] Step 04 - Click to login button
[2023-08-21 13:12:57,052] Verify Login successfully
[2023-08-21 13:12:57,235] NC1 01: Open New Customer Page
[2023-08-21 13:12:57,381] NC1 02: Enter to Customer Name ''
[2023-08-21 13:12:59,478] NC1 03: Press TAB to navigate next field
[2023-08-21 13:12:59,538] NC1 04: Verify error message is displayed
[2023-08-21 13:12:59,720] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:12:59,884] NC2 02: Verify error message is displayed
[2023-08-21 13:12:59,974] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:13:00,121] NC3 02: Verify error message is displayed
[2023-08-21 13:13:00,205] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:13:00,355] N4 02: Verify error message is displayed
[2023-08-21 13:13:00,483] N5 01: Enter to Address value ''
[2023-08-21 13:13:00,712] N5 02: Press tab key to next field
[2023-08-21 13:13:00,766] N5 03: Verify error message is displayed
[2023-08-21 13:13:00,857] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:13:00,991] N6 02: Verify error message is displayed
[2023-08-21 13:13:01,088] N8 01: Enter to City value ''
[2023-08-21 13:13:01,222] N8 02: Press tab to navigate next field
[2023-08-21 13:13:01,269] N8 03: Verify error message is displayed
[2023-08-21 13:13:01,352] N9 01: Enter to City value '213123123'
[2023-08-21 13:13:01,553] N9 02: Verify error message is displayed
[2023-08-21 13:13:01,635] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:13:01,794] N10 02: Verify error message is displayed
[2023-08-21 13:13:01,882] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:13:02,014] N11 02: Verify error message is displayed
[2023-08-21 13:13:02,096] N12 01: Enter to State value ''
[2023-08-21 13:13:02,230] N12 02: Press tab to navigate next field
[2023-08-21 13:13:02,275] N12 03: Verify error message is displayed
[2023-08-21 13:13:02,356] N13 01: Enter to State value '123123123123'
[2023-08-21 13:13:02,585] N13 02: Verify error message is displayed
[2023-08-21 13:13:02,668] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:13:02,809] N14 02: Verify error message is displayed
[2023-08-21 13:13:02,886] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:13:03,015] N15 02: Verify error message is displayed
[2023-08-21 13:13:03,130] N16 01: Enter to PIN value ''
[2023-08-21 13:13:03,267] N16 02: Press Tab to navigate next field
[2023-08-21 13:13:03,314] N16 02: Verify error message is displayed
[2023-08-21 13:13:03,394] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:13:03,541] N17 02: Verify error message is displayed
[2023-08-21 13:13:03,616] N18 01: Enter to PIN value '12345'
[2023-08-21 13:13:03,751] N18 02: Verify error message is displayed
[2023-08-21 13:13:03,858] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:13:03,986] N19 02: Verify error message is displayed
[2023-08-21 13:13:04,073] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:13:04,204] NC20 02: Verify error message is displayed
[2023-08-21 13:13:04,293] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:13:04,431] NC21 02: Verify error message is displayed
[2023-08-21 13:13:04,498] NC22 01: Enter to Telephone value ''
[2023-08-21 13:13:04,633] NC22 02: Press Tab to navigate next field
[2023-08-21 13:13:04,686] NC22 03: Verify error message is displayed
[2023-08-21 13:13:04,766] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:13:04,902] NC23 02: Verify error message is displayed
[2023-08-21 13:13:04,982] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:13:05,117] NC24 02: Verify error message is displayed
[2023-08-21 13:13:05,201] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:13:05,340] NC25 02: Verify error message is displayed
[2023-08-21 13:13:05,425] NC26 01: Enter to Email value ''
[2023-08-21 13:13:05,579] NC26 01: Press Tab to navigate next field
[2023-08-21 13:13:05,644] NC26 03: Verify error message is displayed
[2023-08-21 13:13:05,733] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:13:05,879] NC27 02: Verify error message is displayed
[2023-08-21 13:13:05,965] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:13:06,108] NC29 02: Verify error message is displayed
[2023-08-21 13:13:06,185] NC31 01: Enter to Customer Name value is: 'Mrs. Leonel Roob'
[2023-08-21 13:13:06,346] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:13:06,477] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:13:06,682] NC31 04: Enter to Address value is: '721 Graham Falls'
[2023-08-21 13:13:06,825] NC31 05: Enter to City value is: 'New Ardith'
[2023-08-21 13:13:06,967] NC31 06: Enter to State value is: 'Illinois'
[2023-08-21 13:13:07,174] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:13:07,308] NC31 08: Enter to Mobile Phone Number value is: '2692477227'
[2023-08-21 13:13:07,448] NC31 09: Enter to Email value is: 'my.olson@gmail.com'
[2023-08-21 13:13:07,601] NC31 10: Enter to Email value is: 'clbfqnh1xrnfr'
[2023-08-21 13:13:07,749] NC31 11: Click to submit button
[2023-08-21 13:13:07,891] NC31 12: Get Customer ID
[2023-08-21 13:13:07,917] OS name = windows 10
[2023-08-21 13:13:07,917] Driver instance name = chromedriver: chrome on windows (ab912190e15c2b3adfb6b1f270cd20f8)
[2023-08-21 13:13:08,270] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:13:11,971] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:13:12,190] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:13:12,333] Step 04 - Click to login button
[2023-08-21 13:13:13,321] Verify Login successfully
[2023-08-21 13:13:13,403] Step 01 - Open Edit Customer Page
[2023-08-21 13:13:14,305] Step 02 -Send key to Customer ID field value: ''
[2023-08-21 13:13:14,466] Step 03 -Press tab to navigate next field
[2023-08-21 13:13:14,521] Step 04 -Verify error message Customer ID field
[2023-08-21 13:13:14,680] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:13:15,409] Step 02 - Send key to Customer ID field value: '123ASD'
[2023-08-21 13:13:15,719] Step 03 - Verify Error Message Displayed
[2023-08-21 13:13:15,798] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:13:16,497] Step 02 - Send key to Customer ID field value: '123$$$$$'
[2023-08-21 13:13:16,701] Step 03 - Verify Error Message Displayed
[2023-08-21 13:13:16,862] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:13:17,586] Step 02 - Send key to Customer ID field value: 'null'
[2023-08-21 13:13:17,729] OS name = windows 10
[2023-08-21 13:13:17,729] Driver instance name = chromedriver: chrome on windows (3a24e9f7bc318dca69504c9feec6161f)
[2023-08-21 13:17:29,001] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:17:35,569] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:17:35,798] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:17:35,964] Step 04 - Click to login button
[2023-08-21 13:17:37,007] Verify Login successfully
[2023-08-21 13:17:37,232] NC1 01: Open New Customer Page
[2023-08-21 13:17:37,458] NC1 02: Enter to Customer Name ''
[2023-08-21 13:17:41,449] NC1 03: Press TAB to navigate next field
[2023-08-21 13:17:41,499] NC1 04: Verify error message is displayed
[2023-08-21 13:17:41,692] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:17:41,844] NC2 02: Verify error message is displayed
[2023-08-21 13:17:41,929] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:17:42,063] NC3 02: Verify error message is displayed
[2023-08-21 13:17:42,147] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:17:42,281] N4 02: Verify error message is displayed
[2023-08-21 13:17:42,397] N5 01: Enter to Address value ''
[2023-08-21 13:17:42,545] N5 02: Press tab key to next field
[2023-08-21 13:17:42,592] N5 03: Verify error message is displayed
[2023-08-21 13:17:42,674] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:17:42,815] N6 02: Verify error message is displayed
[2023-08-21 13:17:42,906] N8 01: Enter to City value ''
[2023-08-21 13:17:43,053] N8 02: Press tab to navigate next field
[2023-08-21 13:17:43,102] N8 03: Verify error message is displayed
[2023-08-21 13:17:43,180] N9 01: Enter to City value '213123123'
[2023-08-21 13:17:43,313] N9 02: Verify error message is displayed
[2023-08-21 13:17:43,397] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:17:43,539] N10 02: Verify error message is displayed
[2023-08-21 13:17:43,628] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:17:43,764] N11 02: Verify error message is displayed
[2023-08-21 13:17:43,843] N12 01: Enter to State value ''
[2023-08-21 13:17:43,984] N12 02: Press tab to navigate next field
[2023-08-21 13:17:44,029] N12 03: Verify error message is displayed
[2023-08-21 13:17:44,108] N13 01: Enter to State value '123123123123'
[2023-08-21 13:17:44,243] N13 02: Verify error message is displayed
[2023-08-21 13:17:44,327] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:17:44,466] N14 02: Verify error message is displayed
[2023-08-21 13:17:44,562] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:17:44,708] N15 02: Verify error message is displayed
[2023-08-21 13:17:44,793] N16 01: Enter to PIN value ''
[2023-08-21 13:17:44,942] N16 02: Press Tab to navigate next field
[2023-08-21 13:17:44,986] N16 02: Verify error message is displayed
[2023-08-21 13:17:45,068] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:17:45,196] N17 02: Verify error message is displayed
[2023-08-21 13:17:45,291] N18 01: Enter to PIN value '12345'
[2023-08-21 13:17:45,428] N18 02: Verify error message is displayed
[2023-08-21 13:17:45,518] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:17:45,647] N19 02: Verify error message is displayed
[2023-08-21 13:17:45,751] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:17:45,880] NC20 02: Verify error message is displayed
[2023-08-21 13:17:45,966] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:17:46,106] NC21 02: Verify error message is displayed
[2023-08-21 13:17:46,181] NC22 01: Enter to Telephone value ''
[2023-08-21 13:17:46,317] NC22 02: Press Tab to navigate next field
[2023-08-21 13:17:46,366] NC22 03: Verify error message is displayed
[2023-08-21 13:17:46,445] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:17:46,584] NC23 02: Verify error message is displayed
[2023-08-21 13:17:46,660] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:17:46,792] NC24 02: Verify error message is displayed
[2023-08-21 13:17:46,877] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:17:47,007] NC25 02: Verify error message is displayed
[2023-08-21 13:17:47,095] NC26 01: Enter to Email value ''
[2023-08-21 13:17:47,243] NC26 01: Press Tab to navigate next field
[2023-08-21 13:17:47,291] NC26 03: Verify error message is displayed
[2023-08-21 13:17:47,369] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:17:47,500] NC27 02: Verify error message is displayed
[2023-08-21 13:17:47,587] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:17:47,720] NC29 02: Verify error message is displayed
[2023-08-21 13:17:47,806] NC31 01: Enter to Customer Name value is: 'Dylan Lynch'
[2023-08-21 13:17:47,940] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:17:48,049] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:17:48,252] NC31 04: Enter to Address value is: '978 Harvey Place'
[2023-08-21 13:17:48,389] NC31 05: Enter to City value is: 'East Casey'
[2023-08-21 13:17:48,534] NC31 06: Enter to State value is: 'Florida'
[2023-08-21 13:17:48,661] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:17:48,800] NC31 08: Enter to Mobile Phone Number value is: '5935477274'
[2023-08-21 13:17:48,944] NC31 09: Enter to Email value is: 'alysha.schulist@hotmail.com'
[2023-08-21 13:17:49,116] NC31 10: Enter to Email value is: 'q9tnyj3h3zhwu'
[2023-08-21 13:17:49,268] NC31 11: Click to submit button
[2023-08-21 13:17:50,962] NC31 12: Get Customer ID
[2023-08-21 13:17:51,064] NC31 13: Customer ID value is: 32887
[2023-08-21 13:17:51,067] OS name = windows 10
[2023-08-21 13:17:51,067] Driver instance name = chromedriver: chrome on windows (a46665aa8f02d80247a869ca41c1513e)
[2023-08-21 13:17:51,438] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:17:55,853] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:17:56,080] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:17:56,252] Step 04 - Click to login button
[2023-08-21 13:17:58,151] Verify Login successfully
[2023-08-21 13:17:58,295] Step 01 - Open Edit Customer Page
[2023-08-21 13:17:58,461] Step 02 -Send key to Customer ID field value: ''
[2023-08-21 13:18:01,398] Step 03 -Press tab to navigate next field
[2023-08-21 13:18:01,443] Step 04 -Verify error message Customer ID field
[2023-08-21 13:18:01,521] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:18:03,259] Step 02 - Send key to Customer ID field value: '123ASD'
[2023-08-21 13:18:03,485] Step 03 - Verify Error Message Displayed
[2023-08-21 13:18:03,562] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:18:04,318] Step 02 - Send key to Customer ID field value: '123$$$$$'
[2023-08-21 13:18:04,516] Step 03 - Verify Error Message Displayed
[2023-08-21 13:18:04,599] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:18:05,598] Step 02 - Send key to Customer ID field value: 'null'
[2023-08-21 13:18:05,737] OS name = windows 10
[2023-08-21 13:18:05,737] Driver instance name = chromedriver: chrome on windows (4ac92f6a957da835cd71937c7510816e)
[2023-08-21 13:30:09,363] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:30:15,443] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:30:15,713] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:30:15,861] Step 04 - Click to login button
[2023-08-21 13:30:16,849] Verify Login successfully
[2023-08-21 13:30:17,092] NC1 01: Open New Customer Page
[2023-08-21 13:30:17,408] NC1 02: Enter to Customer Name ''
[2023-08-21 13:30:19,338] NC1 03: Press TAB to navigate next field
[2023-08-21 13:30:19,411] NC1 04: Verify error message is displayed
[2023-08-21 13:30:19,592] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:30:19,739] NC2 02: Verify error message is displayed
[2023-08-21 13:30:19,825] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:30:19,968] NC3 02: Verify error message is displayed
[2023-08-21 13:30:20,042] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:30:20,194] N4 02: Verify error message is displayed
[2023-08-21 13:30:20,273] N5 01: Enter to Address value ''
[2023-08-21 13:30:20,408] N5 02: Press tab key to next field
[2023-08-21 13:30:20,456] N5 03: Verify error message is displayed
[2023-08-21 13:30:20,539] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:30:20,677] N6 02: Verify error message is displayed
[2023-08-21 13:30:20,759] N8 01: Enter to City value ''
[2023-08-21 13:30:20,908] N8 02: Press tab to navigate next field
[2023-08-21 13:30:20,959] N8 03: Verify error message is displayed
[2023-08-21 13:30:21,044] N9 01: Enter to City value '213123123'
[2023-08-21 13:30:21,190] N9 02: Verify error message is displayed
[2023-08-21 13:30:21,260] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:30:21,403] N10 02: Verify error message is displayed
[2023-08-21 13:30:21,494] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:30:21,628] N11 02: Verify error message is displayed
[2023-08-21 13:30:21,710] N12 01: Enter to State value ''
[2023-08-21 13:30:21,865] N12 02: Press tab to navigate next field
[2023-08-21 13:30:21,919] N12 03: Verify error message is displayed
[2023-08-21 13:30:22,000] N13 01: Enter to State value '123123123123'
[2023-08-21 13:30:22,133] N13 02: Verify error message is displayed
[2023-08-21 13:30:22,203] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:30:22,360] N14 02: Verify error message is displayed
[2023-08-21 13:30:22,449] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:30:22,581] N15 02: Verify error message is displayed
[2023-08-21 13:30:22,668] N16 01: Enter to PIN value ''
[2023-08-21 13:30:22,806] N16 02: Press Tab to navigate next field
[2023-08-21 13:30:22,851] N16 02: Verify error message is displayed
[2023-08-21 13:30:22,930] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:30:23,060] N17 02: Verify error message is displayed
[2023-08-21 13:30:23,138] N18 01: Enter to PIN value '12345'
[2023-08-21 13:30:23,275] N18 02: Verify error message is displayed
[2023-08-21 13:30:23,338] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:30:23,464] N19 02: Verify error message is displayed
[2023-08-21 13:30:23,552] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:30:23,679] NC20 02: Verify error message is displayed
[2023-08-21 13:30:23,770] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:30:23,910] NC21 02: Verify error message is displayed
[2023-08-21 13:30:24,043] NC22 01: Enter to Telephone value ''
[2023-08-21 13:30:24,186] NC22 02: Press Tab to navigate next field
[2023-08-21 13:30:24,231] NC22 03: Verify error message is displayed
[2023-08-21 13:30:24,298] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:30:24,452] NC23 02: Verify error message is displayed
[2023-08-21 13:30:24,538] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:30:24,666] NC24 02: Verify error message is displayed
[2023-08-21 13:30:24,754] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:30:24,891] NC25 02: Verify error message is displayed
[2023-08-21 13:30:24,987] NC26 01: Enter to Email value ''
[2023-08-21 13:30:25,141] NC26 01: Press Tab to navigate next field
[2023-08-21 13:30:25,198] NC26 03: Verify error message is displayed
[2023-08-21 13:30:25,277] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:30:25,404] NC27 02: Verify error message is displayed
[2023-08-21 13:30:25,491] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:30:25,620] NC29 02: Verify error message is displayed
[2023-08-21 13:30:25,706] NC31 01: Enter to Customer Name value is: 'Garth Kerluke'
[2023-08-21 13:30:25,857] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:30:25,986] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:30:26,171] NC31 04: Enter to Address value is: '1835 Danae Way'
[2023-08-21 13:30:26,312] NC31 05: Enter to City value is: 'West Ola'
[2023-08-21 13:30:26,447] NC31 06: Enter to State value is: 'Missouri'
[2023-08-21 13:30:26,601] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:30:26,738] NC31 08: Enter to Mobile Phone Number value is: '2971029945'
[2023-08-21 13:30:26,866] NC31 09: Enter to Email value is: 'courtney.runte@gmail.com'
[2023-08-21 13:30:27,034] NC31 10: Enter to Email value is: '7lbirk6qzdzm'
[2023-08-21 13:30:27,191] NC31 11: Click to submit button
[2023-08-21 13:30:28,398] NC31 12: Get Customer ID
[2023-08-21 13:30:28,530] NC31 13: Customer ID value is: 2553
[2023-08-21 13:30:28,534] OS name = windows 10
[2023-08-21 13:30:28,534] Driver instance name = chromedriver: chrome on windows (33940d156e0af92b82650e396c484013)
[2023-08-21 13:30:28,896] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:30:33,281] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:30:33,493] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:30:33,671] Step 04 - Click to login button
[2023-08-21 13:30:34,663] Verify Login successfully
[2023-08-21 13:30:34,767] Step 01 - Open Edit Customer Page
[2023-08-21 13:30:35,669] Step 02 -Send key to Customer ID field value: ''
[2023-08-21 13:30:35,879] Step 03 -Press tab to navigate next field
[2023-08-21 13:30:35,925] Step 04 -Verify error message Customer ID field
[2023-08-21 13:30:36,054] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:30:36,845] Step 02 - Send key to Customer ID field value: '123ASD'
[2023-08-21 13:30:37,024] Step 03 - Verify Error Message Displayed
[2023-08-21 13:30:37,104] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:30:37,925] Step 02 - Send key to Customer ID field value: '123$$$$$'
[2023-08-21 13:30:38,235] Step 03 - Verify Error Message Displayed
[2023-08-21 13:30:38,328] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:30:39,081] Step 02 - Send key to Customer ID field value: '2553'
[2023-08-21 13:30:39,352] Step 03 - Click to submit button
[2023-08-21 13:30:40,250] OS name = windows 10
[2023-08-21 13:30:40,250] Driver instance name = chromedriver: chrome on windows (d58d82f363410b45d30220ded426ee8b)
[2023-08-21 13:34:07,216] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:34:13,247] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:34:13,527] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:34:13,687] Step 04 - Click to login button
[2023-08-21 13:34:14,811] Verify Login successfully
[2023-08-21 13:34:15,009] NC1 01: Open New Customer Page
[2023-08-21 13:34:15,226] NC1 02: Enter to Customer Name ''
[2023-08-21 13:34:18,195] NC1 03: Press TAB to navigate next field
[2023-08-21 13:34:18,259] NC1 04: Verify error message is displayed
[2023-08-21 13:34:18,456] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:34:18,625] NC2 02: Verify error message is displayed
[2023-08-21 13:34:18,712] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:34:18,864] NC3 02: Verify error message is displayed
[2023-08-21 13:34:18,944] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:34:19,096] N4 02: Verify error message is displayed
[2023-08-21 13:34:19,192] N5 01: Enter to Address value ''
[2023-08-21 13:34:19,344] N5 02: Press tab key to next field
[2023-08-21 13:34:19,391] N5 03: Verify error message is displayed
